Comb., Node, uX, uY, uZ, rotX, rotY , rotZ
LC1, 1225, 0, 0, 0, 0, 0, 0
LC1, 1300, 0, 0, 0, 0, 0, 0
LC1, 181, 0, 0, 0, 0, 0, 0
LC1, 182, 0, 0, 0, 0, 0, 0
LC1, 164, 0, 0, 0, 0, 0, 0
LC1, 165, 0, 0, 0, 0, 0, 0
LC1, 1257, 0, 0, 0, 0, 0, 0
LC1, 170, 0, 0, 0, 0, 0, 0
LC1, 171, 0, 0, 0, 0, 0, 0
LC1, 1258, 0, 0, 0, 0, 0, 0
LC1, 146, 0, 0, 0, 0, 0, 0
LC1, 147, 0, 0, 0, 0, 0, 0
LC1, 1274, 0, 0, 0, 0, 0, 0
LC1, 155, 0, 0, 0, 0, 0, 0
LC1, 156, 0, 0, 0, 0, 0, 0
LC1, 1275, 0, 0, 0, 0, 0, 0
LC1, 1211, 0, 0, 0, 0, 0, 0
LC1, 1339, 0, 0, 0, 0, 0, 0
LC1, 1357, 0, 0, 0, 0, 0, 0
LC1, 1204, 0, 0, 0, 0, 0, 0
LC1, 1205, 0, 0, 0, 0, 0, 0
LC1, 1231, 0, 0, 0, 0, 0, 0
LC1, 196, 0, 0, 0, 0, 0, 0
LC1, 1349, 0, 0, 0, 0, 0, 0
LC1, 1082, 0, 0, 0, 0, 0, 0
LC1, 1351, 0, 0, 0, 0, 0, 0
LC1, 1202, 0, 0, 0, 0, 0, 0
LC1, 1212, 0, 0, 0, 0, 0, 0
LC1, 1235, 0, 0, 0, 0, 0, 0
LC1, 1285, 0, 0, 0, 0, 0, 0
LC1, 1286, 0, 0, 0, 0, 0, 0
LC1, 1297, 0, 0, 0, 0, 0, 0
LC1, 1261, 0, 0, 0, 0, 0, 0
LC1, 1168, 0, 0, 0, 0, 0, 0
LC1, 1331, 0, 0, 0, 0, 0, 0
LC1, 1182, 0, 0, 0, 0, 0, 0
LC1, 1296, 0, 0, 0, 0, 0, 0
LC1, 176, 0, 0, 0, 0, 0, 0
LC1, 1171, 0, 0, 0, 0, 0, 0
LC1, 1267, 0, 0, 0, 0, 0, 0
LC1, 160, 0, 0, 0, 0, 0, 0
LC1, 1162, 0, 0, 0, 0, 0, 0
LC1, 1268, 0, 0, 0, 0, 0, 0
LC1, 1167, 0, 0, 0, 0, 0, 0
LC1, 152, 0, 0, 0, 0, 0, 0
LC1, 1272, 0, 0, 0, 0, 0, 0
LC1, 1156, 0, 0, 0, 0, 0, 0
LC1, 1183, 0, 0, 0, 0, 0, 0
LC1, 1077, 0, 0, 0, 0, 0, 0
LC1, 1184, 0, 0, 0, 0, 0, 0
LC1, 1236, 0, 0, 0, 0, 0, 0
LC1, 1294, 0, 0, 0, 0, 0, 0
LC1, 1315, 0, 0, 0, 0, 0, 0
LC1, 1222, 0, 0, 0, 0, 0, 0
LC1, 1343, 0, 0, 0, 0, 0, 0
LC1, 1210, 0, 0, 0, 0, 0, 0
LC1, 1336, 0, 0, 0, 0, 0, 0
LC1, 1358, 0, 0, 0, 0, 0, 0
LC1, 1075, 0, 0, 0, 0, 0, 0
LC1, 1220, 0, 0, 0, 0, 0, 0
LC1, 1061, 0, 0, 0, 0, 0, 0
LC1, 1337, 0, 0, 0, 0, 0, 0
LC1, 1074, 0, 0, 0, 0, 0, 0
LC1, 1066, 0, 0, 0, 0, 0, 0
LC1, 1194, 0, 0, 0, 0, 0, 0
LC1, 1069, 0, 0, 0, 0, 0, 0
LC1, 1083, 0, 0, 0, 0, 0, 0
LC1, 1076, 0, 0, 0, 0, 0, 0
LC1, 1181, 0, 0, 0, 0, 0, 0
LC1, 1067, 0, 0, 0, 0, 0, 0
LC1, 1177, 0, 0, 0, 0, 0, 0
LC1, 1324, 0, 0, 0, 0, 0, 0
LC1, 1201, 0, 0, 0, 0, 0, 0
LC1, 1218, 0, 0, 0, 0, 0, 0
LC1, 1179, 0, 0, 0, 0, 0, 0
LC1, 1301, 0, 0, 0, 0, 0, 0
LC1, 137, 0, 0, 0, 0, 0, 0
LC1, 1302, 0, 0, 0, 0, 0, 0
LC1, 1244, 0, 0, 0, 0, 0, 0
LC1, 1078, 0, 0, 0, 0, 0, 0
LC1, 1290, 0, 0, 0, 0, 0, 0
LC1, 1079, 0, 0, 0, 0, 0, 0
LC1, 1287, 0, 0, 0, 0, 0, 0
LC1, 1172, 0, 0, 0, 0, 0, 0
LC1, 1255, 0, 0, 0, 0, 0, 0
LC1, 1317, 0, 0, 0, 0, 0, 0
LC1, 1327, 0, 0, 0, 0, 0, 0
LC1, 1170, 0, 0, 0, 0, 0, 0
LC1, 1169, 0, 0, 0, 0, 0, 0
LC1, 1256, 0, 0, 0, 0, 0, 0
LC1, 1347, 0, 0, 0, 0, 0, 0
LC1, 1217, 0, 0, 0, 0, 0, 0
LC1, 1207, 0, 0, 0, 0, 0, 0
LC1, 1206, 0, 0, 0, 0, 0, 0
LC1, 1234, 0, 0, 0, 0, 0, 0
LC1, 1072, 0, 0, 0, 0, 0, 0
LC1, 1323, 0, 0, 0, 0, 0, 0
LC1, 1199, 0, 0, 0, 0, 0, 0
LC1, 1321, 0, 0, 0, 0, 0, 0
LC1, 1200, 0, 0, 0, 0, 0, 0
LC1, 1185, 0, 0, 0, 0, 0, 0
LC1, 1333, 0, 0, 0, 0, 0, 0
LC1, 1340, 0, 0, 0, 0, 0, 0
LC1, 187, 0, 0, 0, 0, 0, 0
LC1, 1176, 0, 0, 0, 0, 0, 0
LC1, 1308, 0, 0, 0, 0, 0, 0
LC1, 1354, 0, 0, 0, 0, 0, 0
LC1, 1063, 0, 0, 0, 0, 0, 0
LC1, 213, 0, 0, 0, 0, 0, 0
LC1, 1064, 0, 0, 0, 0, 0, 0
LC1, 1198, 0, 0, 0, 0, 0, 0
LC1, 1311, 0, 0, 0, 0, 0, 0
LC1, 1312, 0, 0, 0, 0, 0, 0
LC1, 1320, 0, 0, 0, 0, 0, 0
LC1, 1328, 0, 0, 0, 0, 0, 0
LC1, 211, 0, 0, 0, 0, 0, 0
LC1, 1180, 0, 0, 0, 0, 0, 0
LC1, 1288, 0, 0, 0, 0, 0, 0
LC1, 1282, 0, 0, 0, 0, 0, 0
LC1, 1283, 0, 0, 0, 0, 0, 0
LC1, 1325, 0, 0, 0, 0, 0, 0
LC1, 214, 0, 0, 0, 0, 0, 0
LC1, 132, 0, 0, 0, 0, 0, 0
LC1, 1068, 0, 0, 0, 0, 0, 0
LC1, 1187, 0, 0, 0, 0, 0, 0
LC1, 1071, 0, 0, 0, 0, 0, 0
LC1, 1238, 0, 0, 0, 0, 0, 0
LC1, 1242, 0, 0, 0, 0, 0, 0
LC1, 1191, 0, 0, 0, 0, 0, 0
LC1, 1332, 0, 0, 0, 0, 0, 0
LC1, 1216, 0, 0, 0, 0, 0, 0
LC1, 1303, 0, 0, 0, 0, 0, 0
LC1, 143, 0, 0, 0, 0, 0, 0
LC1, 1329, 0, 0, 0, 0, 0, 0
LC1, 1319, 0, 0, 0, 0, 0, 0
LC1, 1316, 0, 0, 0, 0, 0, 0
LC1, 1264, 0, 0, 0, 0, 0, 0
LC1, 200, 0, 0, 0, 0, 0, 0
LC1, 201, 0, 0, 0, 0, 0, 0
LC1, 1265, 0, 0, 0, 0, 0, 0
LC1, 1259, 0, 0, 0, 0, 0, 0
LC1, 1260, 0, 0, 0, 0, 0, 0
LC1, 1160, 0, 0, 0, 0, 0, 0
LC1, 1188, 0, 0, 0, 0, 0, 0
LC1, 1196, 0, 0, 0, 0, 0, 0
LC1, 1193, 0, 0, 0, 0, 0, 0
LC1, 1192, 0, 0, 0, 0, 0, 0
LC1, 191, 0, 0, 0, 0, 0, 0
LC1, 192, 0, 0, 0, 0, 0, 0
LC1, 1281, 0, 0, 0, 0, 0, 0
LC1, 1248, 0, 0, 0, 0, 0, 0
LC1, 1253, 0, 0, 0, 0, 0, 0
LC1, 1263, 0, 0, 0, 0, 0, 0
LC1, 1174, 0, 0, 0, 0, 0, 0
LC1, 1341, 0, 0, 0, 0, 0, 0
LC1, 1247, 0, 0, 0, 0, 0, 0
LC1, 1266, 0, 0, 0, 0, 0, 0
LC1, 1208, 0, 0, 0, 0, 0, 0
LC1, 209, 0, 0, 0, 0, 0, 0
LC1, 1224, 0, 0, 0, 0, 0, 0
LC1, 1293, 0, 0, 0, 0, 0, 0
LC1, 1291, 0, 0, 0, 0, 0, 0
LC1, 1310, 0, 0, 0, 0, 0, 0
LC1, 1277, 0, 0, 0, 0, 0, 0
LC1, 1251, 0, 0, 0, 0, 0, 0
LC1, 1276, 0, 0, 0, 0, 0, 0
LC1, 1065, 0, 0, 0, 0, 0, 0
LC1, 1197, 0, 0, 0, 0, 0, 0
LC1, 1271, 0, 0, 0, 0, 0, 0
LC1, 175, 0, 0, 0, 0, 0, 0
LC1, 180, 0, 0, 0, 0, 0, 0
LC1, 1165, 0, 0, 0, 0, 0, 0
LC1, 172, 0, 0, 0, 0, 0, 0
LC1, 173, 0, 0, 0, 0, 0, 0
LC1, 205, 0, 0, 0, 0, 0, 0
LC1, 206, 0, 0, 0, 0, 0, 0
LC1, 1195, 0, 0, 0, 0, 0, 0
LC1, 1342, 0, 0, 0, 0, 0, 0
LC1, 1175, 0, 0, 0, 0, 0, 0
LC1, 174, 0, 0, 0, 0, 0, 0
LC1, 1273, 0, 0, 0, 0, 0, 0
LC1, 154, 0, 0, 0, 0, 0, 0
LC1, 1304, 0, 0, 0, 0, 0, 0
LC1, 1221, 0, 0, 0, 0, 0, 0
LC1, 163, 0, 0, 0, 0, 0, 0
LC1, 1159, 0, 0, 0, 0, 0, 0
LC1, 149, 0, 0, 0, 0, 0, 0
LC1, 150, 0, 0, 0, 0, 0, 0
LC1, 1269, 0, 0, 0, 0, 0, 0
LC1, 1163, 0, 0, 0, 0, 0, 0
LC1, 1299, 0, 0, 0, 0, 0, 0
LC1, 166, 0, 0, 0, 0, 0, 0
LC1, 167, 0, 0, 0, 0, 0, 0
LC1, 153, 0, 0, 0, 0, 0, 0
LC1, 178, 0, 0, 0, 0, 0, 0
LC1, 1164, 0, 0, 0, 0, 0, 0
LC1, 1254, 0, 0, 0, 0, 0, 0
LC1, 177, 0, 0, 0, 0, 0, 0
LC1, 157, 0, 0, 0, 0, 0, 0
LC1, 158, 0, 0, 0, 0, 0, 0
LC1, 162, 0, 0, 0, 0, 0, 0
LC1, 161, 0, 0, 0, 0, 0, 0
LC1, 1318, 0, 0, 0, 0, 0, 0
LC1, 1314, 0, 0, 0, 0, 0, 0
LC1, 1060, 0, 0, 0, 0, 0, 0
LC1, 190, 0, 0, 0, 0, 0, 0
LC1, 1241, 0, 0, 0, 0, 0, 0
LC1, 1189, 0, 0, 0, 0, 0, 0
LC1, 210, 0, 0, 0, 0, 0, 0
LC1, 169, 0, 0, 0, 0, 0, 0
LC1, 148, 0, 0, 0, 0, 0, 0
LC1, 1289, 0, 0, 0, 0, 0, 0
LC1, 1280, 0, 0, 0, 0, 0, 0
LC1, 1352, 0, 0, 0, 0, 0, 0
LC1, 185, 0, 0, 0, 0, 0, 0
LC1, 186, 0, 0, 0, 0, 0, 0
LC1, 151, 0, 0, 0, 0, 0, 0
LC1, 1239, 0, 0, 0, 0, 0, 0
LC1, 183, 0, 0, 0, 0, 0, 0
LC1, 1158, 0, 0, 0, 0, 0, 0
LC1, 1173, 0, 0, 0, 0, 0, 0
LC1, 188, 0, 0, 0, 0, 0, 0
LC1, 189, 0, 0, 0, 0, 0, 0
LC1, 179, 0, 0, 0, 0, 0, 0
LC1, 1270, 0, 0, 0, 0, 0, 0
LC1, 1228, 0, 0, 0, 0, 0, 0
LC1, 1350, 0, 0, 0, 0, 0, 0
LC1, 195, 0, 0, 0, 0, 0, 0
LC1, 1355, 0, 0, 0, 0, 0, 0
LC1, 207, 0, 0, 0, 0, 0, 0
LC1, 1250, 0, 0, 0, 0, 0, 0
LC1, 168, 0, 0, 0, 0, 0, 0
LC1, 1330, 0, 0, 0, 0, 0, 0
LC1, 1178, 0, 0, 0, 0, 0, 0
LC1, 140, 0, 0, 0, 0, 0, 0
LC1, 159, 0, 0, 0, 0, 0, 0
LC1, 204, 0, 0, 0, 0, 0, 0
LC1, 1338, 0, 0, 0, 0, 0, 0
LC1, 1232, 0, 0, 0, 0, 0, 0
LC1, 1080, 0, 0, 0, 0, 0, 0
LC1, 1279, 0, 0, 0, 0, 0, 0
LC1, 1245, 0, 0, 0, 0, 0, 0
LC1, 1219, 0, 0, 0, 0, 0, 0
LC1, 202, 0, 0, 0, 0, 0, 0
LC1, 1070, 0, 0, 0, 0, 0, 0
LC1, 194, 0, 0, 0, 0, 0, 0
LC1, 133, 0, 0, 0, 0, 0, 0
LC1, 184, 0, 0, 0, 0, 0, 0
LC1, 212, 0, 0, 0, 0, 0, 0
LC1, 1430, 0, 0, 0, 0, 0, 0
LC1, 1399, 0, 0, 0, 0, 0, 0
LC1, 1500, 0, 0, 0, 0, 0, 0
LC1, 215, 0, 0, 0, 0, 0, 0
LC1, 216, 0, 0, 0, 0, 0, 0
LC1, 1360, 0, 0, 0, 0, 0, 0
LC1, 1480, 0, 0, 0, 0, 0, 0
LC1, 1383, 0, 0, 0, 0, 0, 0
LC1, 1530, 0, 0, 0, 0, 0, 0
LC1, 1444, 0, 0, 0, 0, 0, 0
LC1, 1368, 0, 0, 0, 0, 0, 0
LC1, 1461, 0, 0, 0, 0, 0, 0
LC1, 1427, 0, 0, 0, 0, 0, 0
LC1, 1429, 0, 0, 0, 0, 0, 0
LC1, 221, 0, 0, 0, 0, 0, 0
LC1, 222, 0, 0, 0, 0, 0, 0
LC1, 1482, 0, 0, 0, 0, 0, 0
LC1, 228, 0, 0, 0, 0, 0, 0
LC1, 229, 0, 0, 0, 0, 0, 0
LC1, 1393, 0, 0, 0, 0, 0, 0
LC1, 223, 0, 0, 0, 0, 0, 0
LC1, 224, 0, 0, 0, 0, 0, 0
LC1, 1439, 0, 0, 0, 0, 0, 0
LC1, 217, 0, 0, 0, 0, 0, 0
LC1, 1394, 0, 0, 0, 0, 0, 0
LC1, 1099, 0, 0, 0, 0, 0, 0
LC1, 1519, 0, 0, 0, 0, 0, 0
LC1, 1364, 0, 0, 0, 0, 0, 0
LC1, 1442, 0, 0, 0, 0, 0, 0
LC1, 1464, 0, 0, 0, 0, 0, 0
LC1, 294, 0, 0, 0, 0, 0, 0
LC1, 1423, 0, 0, 0, 0, 0, 0
LC1, 1426, 0, 0, 0, 0, 0, 0
LC1, 1095, 0, 0, 0, 0, 0, 0
LC1, 1498, 0, 0, 0, 0, 0, 0
LC1, 1449, 0, 0, 0, 0, 0, 0
LC1, 1465, 0, 0, 0, 0, 0, 0
LC1, 1479, 0, 0, 0, 0, 0, 0
LC1, 1514, 0, 0, 0, 0, 0, 0
LC1, 1516, 0, 0, 0, 0, 0, 0
LC1, 1568, 0, 0, 0, 0, 0, 0
LC1, 1450, 0, 0, 0, 0, 0, 0
LC1, 233, 0, 0, 0, 0, 0, 0
LC1, 1556, 0, 0, 0, 0, 0, 0
LC1, 290, 0, 0, 0, 0, 0, 0
LC1, 291, 0, 0, 0, 0, 0, 0
LC1, 1529, 0, 0, 0, 0, 0, 0
LC1, 1510, 0, 0, 0, 0, 0, 0
LC1, 1512, 0, 0, 0, 0, 0, 0
LC1, 1513, 0, 0, 0, 0, 0, 0
LC1, 1520, 0, 0, 0, 0, 0, 0
LC1, 1506, 0, 0, 0, 0, 0, 0
LC1, 1548, 0, 0, 0, 0, 0, 0
LC1, 1494, 0, 0, 0, 0, 0, 0
LC1, 1501, 0, 0, 0, 0, 0, 0
LC1, 1093, 0, 0, 0, 0, 0, 0
LC1, 1405, 0, 0, 0, 0, 0, 0
LC1, 225, 0, 0, 0, 0, 0, 0
LC1, 1552, 0, 0, 0, 0, 0, 0
LC1, 1085, 0, 0, 0, 0, 0, 0
LC1, 1517, 0, 0, 0, 0, 0, 0
LC1, 227, 0, 0, 0, 0, 0, 0
LC1, 1446, 0, 0, 0, 0, 0, 0
LC1, 226, 0, 0, 0, 0, 0, 0
LC1, 1486, 0, 0, 0, 0, 0, 0
LC1, 1422, 0, 0, 0, 0, 0, 0
LC1, 1566, 0, 0, 0, 0, 0, 0
LC1, 1567, 0, 0, 0, 0, 0, 0
LC1, 250, 0, 0, 0, 0, 0, 0
LC1, 251, 0, 0, 0, 0, 0, 0
LC1, 1385, 0, 0, 0, 0, 0, 0
LC1, 1488, 0, 0, 0, 0, 0, 0
LC1, 1489, 0, 0, 0, 0, 0, 0
LC1, 1398, 0, 0, 0, 0, 0, 0
LC1, 1396, 0, 0, 0, 0, 0, 0
LC1, 1559, 0, 0, 0, 0, 0, 0
LC1, 1404, 0, 0, 0, 0, 0, 0
LC1, 1409, 0, 0, 0, 0, 0, 0
LC1, 1419, 0, 0, 0, 0, 0, 0
LC1, 280, 0, 0, 0, 0, 0, 0
LC1, 281, 0, 0, 0, 0, 0, 0
LC1, 1371, 0, 0, 0, 0, 0, 0
LC1, 286, 0, 0, 0, 0, 0, 0
LC1, 287, 0, 0, 0, 0, 0, 0
LC1, 1375, 0, 0, 0, 0, 0, 0
LC1, 276, 0, 0, 0, 0, 0, 0
LC1, 277, 0, 0, 0, 0, 0, 0
LC1, 1457, 0, 0, 0, 0, 0, 0
LC1, 263, 0, 0, 0, 0, 0, 0
LC1, 264, 0, 0, 0, 0, 0, 0
LC1, 1472, 0, 0, 0, 0, 0, 0
LC1, 268, 0, 0, 0, 0, 0, 0
LC1, 269, 0, 0, 0, 0, 0, 0
LC1, 1476, 0, 0, 0, 0, 0, 0
LC1, 259, 0, 0, 0, 0, 0, 0
LC1, 260, 0, 0, 0, 0, 0, 0
LC1, 296, 0, 0, 0, 0, 0, 0
LC1, 297, 0, 0, 0, 0, 0, 0
LC1, 1535, 0, 0, 0, 0, 0, 0
LC1, 1521, 0, 0, 0, 0, 0, 0
LC1, 1402, 0, 0, 0, 0, 0, 0
LC1, 1502, 0, 0, 0, 0, 0, 0
LC1, 1558, 0, 0, 0, 0, 0, 0
LC1, 237, 0, 0, 0, 0, 0, 0
LC1, 238, 0, 0, 0, 0, 0, 0
LC1, 1563, 0, 0, 0, 0, 0, 0
LC1, 1106, 0, 0, 0, 0, 0, 0
LC1, 1497, 0, 0, 0, 0, 0, 0
LC1, 1475, 0, 0, 0, 0, 0, 0
LC1, 1369, 0, 0, 0, 0, 0, 0
LC1, 1539, 0, 0, 0, 0, 0, 0
LC1, 1518, 0, 0, 0, 0, 0, 0
LC1, 1536, 0, 0, 0, 0, 0, 0
LC1, 273, 0, 0, 0, 0, 0, 0
LC1, 1365, 0, 0, 0, 0, 0, 0
LC1, 1462, 0, 0, 0, 0, 0, 0
LC1, 1378, 0, 0, 0, 0, 0, 0
LC1, 279, 0, 0, 0, 0, 0, 0
LC1, 1454, 0, 0, 0, 0, 0, 0
LC1, 1374, 0, 0, 0, 0, 0, 0
LC1, 256, 0, 0, 0, 0, 0, 0
LC1, 1470, 0, 0, 0, 0, 0, 0
LC1, 266, 0, 0, 0, 0, 0, 0
LC1, 1377, 0, 0, 0, 0, 0, 0
LC1, 1471, 0, 0, 0, 0, 0, 0
LC1, 1408, 0, 0, 0, 0, 0, 0
LC1, 1418, 0, 0, 0, 0, 0, 0
LC1, 1564, 0, 0, 0, 0, 0, 0
LC1, 1493, 0, 0, 0, 0, 0, 0
LC1, 1531, 0, 0, 0, 0, 0, 0
LC1, 220, 0, 0, 0, 0, 0, 0
LC1, 1434, 0, 0, 0, 0, 0, 0
LC1, 1435, 0, 0, 0, 0, 0, 0
LC1, 1102, 0, 0, 0, 0, 0, 0
LC1, 1387, 0, 0, 0, 0, 0, 0
LC1, 1363, 0, 0, 0, 0, 0, 0
LC1, 283, 0, 0, 0, 0, 0, 0
LC1, 1538, 0, 0, 0, 0, 0, 0
LC1, 1086, 0, 0, 0, 0, 0, 0
LC1, 1094, 0, 0, 0, 0, 0, 0
LC1, 1555, 0, 0, 0, 0, 0, 0
LC1, 1103, 0, 0, 0, 0, 0, 0
LC1, 1384, 0, 0, 0, 0, 0, 0
LC1, 1089, 0, 0, 0, 0, 0, 0
LC1, 1096, 0, 0, 0, 0, 0, 0
LC1, 1401, 0, 0, 0, 0, 0, 0
LC1, 1100, 0, 0, 0, 0, 0, 0
LC1, 1483, 0, 0, 0, 0, 0, 0
LC1, 1469, 0, 0, 0, 0, 0, 0
LC1, 1376, 0, 0, 0, 0, 0, 0
LC1, 1545, 0, 0, 0, 0, 0, 0
LC1, 1537, 0, 0, 0, 0, 0, 0
LC1, 1561, 0, 0, 0, 0, 0, 0
LC1, 1091, 0, 0, 0, 0, 0, 0
LC1, 1525, 0, 0, 0, 0, 0, 0
LC1, 1373, 0, 0, 0, 0, 0, 0
LC1, 1372, 0, 0, 0, 0, 0, 0
LC1, 1557, 0, 0, 0, 0, 0, 0
LC1, 1424, 0, 0, 0, 0, 0, 0
LC1, 1425, 0, 0, 0, 0, 0, 0
LC1, 1413, 0, 0, 0, 0, 0, 0
LC1, 1412, 0, 0, 0, 0, 0, 0
LC1, 1433, 0, 0, 0, 0, 0, 0
LC1, 1381, 0, 0, 0, 0, 0, 0
LC1, 1495, 0, 0, 0, 0, 0, 0
LC1, 1496, 0, 0, 0, 0, 0, 0
LC1, 1438, 0, 0, 0, 0, 0, 0
LC1, 1386, 0, 0, 0, 0, 0, 0
LC1, 1515, 0, 0, 0, 0, 0, 0
LC1, 1569, 0, 0, 0, 0, 0, 0
LC1, 1524, 0, 0, 0, 0, 0, 0
LC1, 218, 0, 0, 0, 0, 0, 0
LC1, 1526, 0, 0, 0, 0, 0, 0
LC1, 245, 0, 0, 0, 0, 0, 0
LC1, 1379, 0, 0, 0, 0, 0, 0
LC1, 1084, 0, 0, 0, 0, 0, 0
LC1, 1527, 0, 0, 0, 0, 0, 0
LC1, 1107, 0, 0, 0, 0, 0, 0
LC1, 1406, 0, 0, 0, 0, 0, 0
LC1, 219, 0, 0, 0, 0, 0, 0
LC1, 1511, 0, 0, 0, 0, 0, 0
LC1, 1550, 0, 0, 0, 0, 0, 0
LC1, 1485, 0, 0, 0, 0, 0, 0
LC1, 1532, 0, 0, 0, 0, 0, 0
LC1, 1533, 0, 0, 0, 0, 0, 0
LC1, 1403, 0, 0, 0, 0, 0, 0
LC1, 1092, 0, 0, 0, 0, 0, 0
LC1, 1407, 0, 0, 0, 0, 0, 0
LC1, 1395, 0, 0, 0, 0, 0, 0
LC1, 1090, 0, 0, 0, 0, 0, 0
LC1, 1562, 0, 0, 0, 0, 0, 0
LC1, 1523, 0, 0, 0, 0, 0, 0
LC1, 1436, 0, 0, 0, 0, 0, 0
LC1, 1105, 0, 0, 0, 0, 0, 0
LC1, 1415, 0, 0, 0, 0, 0, 0
LC1, 1421, 0, 0, 0, 0, 0, 0
LC1, 1547, 0, 0, 0, 0, 0, 0
LC1, 1509, 0, 0, 0, 0, 0, 0
LC1, 1428, 0, 0, 0, 0, 0, 0
LC1, 1534, 0, 0, 0, 0, 0, 0
LC1, 1491, 0, 0, 0, 0, 0, 0
LC1, 1420, 0, 0, 0, 0, 0, 0
LC1, 1382, 0, 0, 0, 0, 0, 0
LC1, 1087, 0, 0, 0, 0, 0, 0
LC1, 289, 0, 0, 0, 0, 0, 0
LC1, 1522, 0, 0, 0, 0, 0, 0
LC1, 1473, 0, 0, 0, 0, 0, 0
LC1, 1474, 0, 0, 0, 0, 0, 0
LC1, 1362, 0, 0, 0, 0, 0, 0
LC1, 1503, 0, 0, 0, 0, 0, 0
LC1, 1504, 0, 0, 0, 0, 0, 0
LC1, 1541, 0, 0, 0, 0, 0, 0
LC1, 1459, 0, 0, 0, 0, 0, 0
LC1, 230, 0, 0, 0, 0, 0, 0
LC1, 231, 0, 0, 0, 0, 0, 0
LC1, 1460, 0, 0, 0, 0, 0, 0
LC1, 1391, 0, 0, 0, 0, 0, 0
LC1, 1397, 0, 0, 0, 0, 0, 0
LC1, 1414, 0, 0, 0, 0, 0, 0
LC1, 1487, 0, 0, 0, 0, 0, 0
LC1, 1417, 0, 0, 0, 0, 0, 0
LC1, 1528, 0, 0, 0, 0, 0, 0
LC1, 1104, 0, 0, 0, 0, 0, 0
LC1, 1505, 0, 0, 0, 0, 0, 0
LC1, 1484, 0, 0, 0, 0, 0, 0
LC1, 1478, 0, 0, 0, 0, 0, 0
LC1, 240, 0, 0, 0, 0, 0, 0
LC1, 241, 0, 0, 0, 0, 0, 0
LC1, 1448, 0, 0, 0, 0, 0, 0
LC1, 1451, 0, 0, 0, 0, 0, 0
LC1, 1458, 0, 0, 0, 0, 0, 0
LC1, 1481, 0, 0, 0, 0, 0, 0
LC1, 1560, 0, 0, 0, 0, 0, 0
LC1, 1097, 0, 0, 0, 0, 0, 0
LC1, 1456, 0, 0, 0, 0, 0, 0
LC1, 1543, 0, 0, 0, 0, 0, 0
LC1, 1455, 0, 0, 0, 0, 0, 0
LC1, 1411, 0, 0, 0, 0, 0, 0
LC1, 1416, 0, 0, 0, 0, 0, 0
LC1, 1508, 0, 0, 0, 0, 0, 0
LC1, 1466, 0, 0, 0, 0, 0, 0
LC1, 257, 0, 0, 0, 0, 0, 0
LC1, 282, 0, 0, 0, 0, 0, 0
LC1, 1553, 0, 0, 0, 0, 0, 0
LC1, 1447, 0, 0, 0, 0, 0, 0
LC1, 1554, 0, 0, 0, 0, 0, 0
LC1, 252, 0, 0, 0, 0, 0, 0
LC1, 1551, 0, 0, 0, 0, 0, 0
LC1, 1549, 0, 0, 0, 0, 0, 0
LC1, 1370, 0, 0, 0, 0, 0, 0
LC1, 265, 0, 0, 0, 0, 0, 0
LC1, 1453, 0, 0, 0, 0, 0, 0
LC1, 258, 0, 0, 0, 0, 0, 0
LC1, 1467, 0, 0, 0, 0, 0, 0
LC1, 267, 0, 0, 0, 0, 0, 0
LC1, 278, 0, 0, 0, 0, 0, 0
LC1, 1440, 0, 0, 0, 0, 0, 0
LC1, 285, 0, 0, 0, 0, 0, 0
LC1, 284, 0, 0, 0, 0, 0, 0
LC1, 1463, 0, 0, 0, 0, 0, 0
LC1, 1366, 0, 0, 0, 0, 0, 0
LC1, 1410, 0, 0, 0, 0, 0, 0
LC1, 1468, 0, 0, 0, 0, 0, 0
LC1, 1367, 0, 0, 0, 0, 0, 0
LC1, 254, 0, 0, 0, 0, 0, 0
LC1, 255, 0, 0, 0, 0, 0, 0
LC1, 270, 0, 0, 0, 0, 0, 0
LC1, 271, 0, 0, 0, 0, 0, 0
LC1, 275, 0, 0, 0, 0, 0, 0
LC1, 274, 0, 0, 0, 0, 0, 0
LC1, 242, 0, 0, 0, 0, 0, 0
LC1, 1443, 0, 0, 0, 0, 0, 0
LC1, 1392, 0, 0, 0, 0, 0, 0
LC1, 262, 0, 0, 0, 0, 0, 0
LC1, 1389, 0, 0, 0, 0, 0, 0
LC1, 1390, 0, 0, 0, 0, 0, 0
LC1, 1546, 0, 0, 0, 0, 0, 0
LC1, 247, 0, 0, 0, 0, 0, 0
LC1, 1565, 0, 0, 0, 0, 0, 0
LC1, 1477, 0, 0, 0, 0, 0, 0
LC1, 246, 0, 0, 0, 0, 0, 0
LC1, 1437, 0, 0, 0, 0, 0, 0
LC1, 288, 0, 0, 0, 0, 0, 0
LC1, 1361, 0, 0, 0, 0, 0, 0
LC1, 249, 0, 0, 0, 0, 0, 0
LC1, 1441, 0, 0, 0, 0, 0, 0
LC1, 1098, 0, 0, 0, 0, 0, 0
LC1, 1507, 0, 0, 0, 0, 0, 0
LC1, 244, 0, 0, 0, 0, 0, 0
LC1, 243, 0, 0, 0, 0, 0, 0
LC1, 1452, 0, 0, 0, 0, 0, 0
LC1, 253, 0, 0, 0, 0, 0, 0
LC1, 1499, 0, 0, 0, 0, 0, 0
